file_a,id_a,class_a,file_b,id_b,class_b,same_class,phash_dist,ahash_dist
group1_16.png,group1_16,1,group2_41.png,group2_41,2,False,112,60
group1_16.png,group1_16,1,group3_17.png,group3_17,3,False,112,38
group1_16.png,group1_16,1,group3_2.jpg,group3_2,3,False,112,85
group1_17.png,group1_17,1,group2_31.png,group2_31,2,False,112,54
group1_17.png,group1_17,1,group3_21.png,group3_21,3,False,112,70
group1_17.png,group1_17,1,group3_9.jpg,group3_9,3,False,112,120
group1_18.png,group1_18,1,group2_10.png,group2_10,2,False,112,70
group1_18.png,group1_18,1,group2_38.png,group2_38,2,False,112,53
group1_18.png,group1_18,1,group2_39.png,group2_39,2,False,112,77
group1_18.png,group1_18,1,group3_19.png,group3_19,3,False,112,95
group1_18.png,group1_18,1,group3_21.png,group3_21,3,False,112,78
group1_19.jpg,group1_19,1,group2_23.png,group2_23,2,False,112,84
group1_19.jpg,group1_19,1,group2_5.png,group2_5,2,False,112,62
group1_2.png,group1_2,1,group2_4.png,group2_4,2,False,112,66
group1_2.png,group1_2,1,group2_44.png,group2_44,2,False,112,44
group1_2.png,group1_2,1,group2_6.png,group2_6,2,False,112,57
group1_2.png,group1_2,1,group3_2.jpg,group3_2,3,False,112,107
group1_2.png,group1_2,1,group3_24.png,group3_24,3,False,112,82
group1_20.jpg,group1_20,1,group1_8.png,group1_8,1,True,112,51
group1_20.jpg,group1_20,1,group2_35.png,group2_35,2,False,112,54
group1_21.jpg,group1_21,1,group1_26.jpg,group1_26,1,True,112,73
group1_21.jpg,group1_21,1,group1_5.png,group1_5,1,True,112,52
group1_21.jpg,group1_21,1,group2_38.png,group2_38,2,False,112,40
group1_21.jpg,group1_21,1,group2_42.png,group2_42,2,False,112,96
group1_21.jpg,group1_21,1,group2_5.png,group2_5,2,False,112,71
group1_21.jpg,group1_21,1,group4_12.jpg,group4_12,4,False,112,93
group1_22.jpg,group1_22,1,group2_26.png,group2_26,2,False,112,86
group1_23.jpg,group1_23,1,group1_7.png,group1_7,1,True,112,76
group1_23.jpg,group1_23,1,group1_9.png,group1_9,1,True,112,79
group1_23.jpg,group1_23,1,group2_33.png,group2_33,2,False,112,67
group1_23.jpg,group1_23,1,group2_45.png,group2_45,2,False,112,88
group1_23.jpg,group1_23,1,group3_9.jpg,group3_9,3,False,112,75
group1_24.jpg,group1_24,1,group2_31.png,group2_31,2,False,112,35
group1_24.jpg,group1_24,1,group3_10.jpg,group3_10,3,False,112,36
group1_24.jpg,group1_24,1,group3_12.png,group3_12,3,False,112,104
group1_24.jpg,group1_24,1,group3_14.png,group3_14,3,False,112,84
group1_25.jpg,group1_25,1,group2_5.png,group2_5,2,False,112,43
group1_25.jpg,group1_25,1,group4_13.jpg,group4_13,4,False,112,139
group1_26.jpg,group1_26,1,group2_13.png,group2_13,2,False,112,53
group1_26.jpg,group1_26,1,group2_28.png,group2_28,2,False,112,70
group1_3.png,group1_3,1,group2_10.png,group2_10,2,False,112,42
group1_3.png,group1_3,1,group2_14.png,group2_14,2,False,112,42
group1_4.png,group1_4,1,group1_8.png,group1_8,1,True,112,84
group1_4.png,group1_4,1,group2_16.png,group2_16,2,False,112,39
group1_4.png,group1_4,1,group2_40.png,group2_40,2,False,112,24
group1_4.png,group1_4,1,group3_14.png,group3_14,3,False,112,79
group1_4.png,group1_4,1,group4_11.jpg,group4_11,4,False,112,132
group1_5.png,group1_5,1,group2_3.png,group2_3,2,False,112,33
group1_5.png,group1_5,1,group2_31.png,group2_31,2,False,112,37
group1_5.png,group1_5,1,group3_21.png,group3_21,3,False,112,41
group1_6.png,group1_6,1,group2_10.png,group2_10,2,False,112,58
group1_6.png,group1_6,1,group2_27.png,group2_27,2,False,112,37
group1_6.png,group1_6,1,group2_7.png,group2_7,2,False,112,74
group1_6.png,group1_6,1,group3_29.png,group3_29,3,False,112,98
group1_6.png,group1_6,1,group3_9.jpg,group3_9,3,False,112,98
group1_6.png,group1_6,1,group4_28.jpg,group4_28,4,False,112,113
group1_7.png,group1_7,1,group2_33.png,group2_33,2,False,112,45
group1_8.png,group1_8,1,group1_9.png,group1_9,1,True,112,38
group1_8.png,group1_8,1,group3_18.png,group3_18,3,False,112,97
group1_8.png,group1_8,1,group3_3.jpg,group3_3,3,False,112,118
group1_8.png,group1_8,1,group4_22.jpg,group4_22,4,False,112,116
group1_8.png,group1_8,1,group4_30.jpg,group4_30,4,False,112,116
group1_9.png,group1_9,1,group2_12.png,group2_12,2,False,112,95
group1_9.png,group1_9,1,group2_27.png,group2_27,2,False,112,37
group1_9.png,group1_9,1,group2_5.png,group2_5,2,False,112,80
group1_9.png,group1_9,1,group4_28.jpg,group4_28,4,False,112,129
group2_1.png,group2_1,2,group2_17.png,group2_17,2,True,112,89
group2_1.png,group2_1,2,group3_6.jpg,group3_6,3,False,112,109
group2_1.png,group2_1,2,group4_23.jpg,group4_23,4,False,112,72
group2_10.png,group2_10,2,group2_11.png,group2_11,2,True,112,65
group2_10.png,group2_10,2,group2_14.png,group2_14,2,True,112,48
group2_10.png,group2_10,2,group2_16.png,group2_16,2,True,112,63
group2_10.png,group2_10,2,group2_39.png,group2_39,2,True,112,57
group2_10.png,group2_10,2,group3_27.png,group3_27,3,False,112,186
group2_11.png,group2_11,2,group3_29.png,group3_29,3,False,112,119
group2_11.png,group2_11,2,group4_28.jpg,group4_28,4,False,112,138
group2_13.png,group2_13,2,group2_39.png,group2_39,2,True,112,42
group2_13.png,group2_13,2,group2_41.png,group2_41,2,True,112,60
group2_13.png,group2_13,2,group2_7.png,group2_7,2,True,112,67
group2_13.png,group2_13,2,group2_9.png,group2_9,2,True,112,40
group2_13.png,group2_13,2,group3_22.png,group3_22,3,False,112,109
group2_13.png,group2_13,2,group4_30.jpg,group4_30,4,False,112,89
group2_13.png,group2_13,2,group4_9.jpg,group4_9,4,False,112,193
group2_14.png,group2_14,2,group2_16.png,group2_16,2,True,112,59
group2_14.png,group2_14,2,group2_17.png,group2_17,2,True,112,89
group2_14.png,group2_14,2,group4_10.jpg,group4_10,4,False,112,101
group2_15.png,group2_15,2,group2_21.png,group2_21,2,True,112,50
group2_15.png,group2_15,2,group2_36.png,group2_36,2,True,112,42
group2_15.png,group2_15,2,group2_8.png,group2_8,2,True,112,74
group2_15.png,group2_15,2,group3_15.png,group3_15,3,False,112,107
group2_15.png,group2_15,2,group4_18.jpg,group4_18,4,False,112,154
group2_16.png,group2_16,2,group2_2.png,group2_2,2,True,112,50
group2_16.png,group2_16,2,group2_43.png,group2_43,2,True,112,107
group2_16.png,group2_16,2,group4_14.jpg,group4_14,4,False,112,169
group2_16.png,group2_16,2,group4_8.jpg,group4_8,4,False,112,131
group2_17.png,group2_17,2,group2_40.png,group2_40,2,True,112,77
group2_17.png,group2_17,2,group3_15.png,group3_15,3,False,112,61
group2_17.png,group2_17,2,group3_20.png,group3_20,3,False,112,74
group2_17.png,group2_17,2,group3_9.jpg,group3_9,3,False,112,95
group2_18.png,group2_18,2,group2_43.png,group2_43,2,True,112,79
group2_18.png,group2_18,2,group2_45.png,group2_45,2,True,112,52
group2_18.png,group2_18,2,group3_3.jpg,group3_3,3,False,112,119
group2_19.png,group2_19,2,group2_20.png,group2_20,2,True,112,57
group2_19.png,group2_19,2,group2_21.png,group2_21,2,True,112,43
group2_19.png,group2_19,2,group2_5.png,group2_5,2,True,112,32
group2_19.png,group2_19,2,group4_12.jpg,group4_12,4,False,112,108
group2_19.png,group2_19,2,group4_23.jpg,group4_23,4,False,112,64
group2_2.png,group2_2,2,group2_32.png,group2_32,2,True,112,71
group2_2.png,group2_2,2,group2_36.png,group2_36,2,True,112,72
group2_2.png,group2_2,2,group2_38.png,group2_38,2,True,112,56
group2_2.png,group2_2,2,group4_30.jpg,group4_30,4,False,112,63
group2_20.png,group2_20,2,group3_13.png,group3_13,3,False,112,97
group2_20.png,group2_20,2,group4_17.jpg,group4_17,4,False,112,152
group2_21.png,group2_21,2,group2_27.png,group2_27,2,True,112,42
group2_21.png,group2_21,2,group2_36.png,group2_36,2,True,112,56
group2_21.png,group2_21,2,group3_12.png,group3_12,3,False,112,108
group2_21.png,group2_21,2,group4_27.jpg,group4_27,4,False,112,133
group2_21.png,group2_21,2,group4_4.jpg,group4_4,4,False,112,102
group2_22.png,group2_22,2,group2_23.png,group2_23,2,True,112,101
group2_22.png,group2_22,2,group2_45.png,group2_45,2,True,112,80
group2_22.png,group2_22,2,group3_5.jpg,group3_5,3,False,112,111
group2_22.png,group2_22,2,group4_24.jpg,group4_24,4,False,112,100
group2_23.png,group2_23,2,group2_44.png,group2_44,2,True,112,87
group2_23.png,group2_23,2,group3_1.jpg,group3_1,3,False,112,121
group2_23.png,group2_23,2,group3_23.png,group3_23,3,False,112,110
group2_23.png,group2_23,2,group4_15.jpg,group4_15,4,False,112,125
group2_24.png,group2_24,2,group2_25.png,group2_25,2,True,112,64
group2_24.png,group2_24,2,group3_9.jpg,group3_9,3,False,112,95
group2_24.png,group2_24,2,group4_24.jpg,group4_24,4,False,112,92
group2_26.png,group2_26,2,group2_29.png,group2_29,2,True,112,61
group2_26.png,group2_26,2,group2_45.png,group2_45,2,True,112,82
group2_26.png,group2_26,2,group3_13.png,group3_13,3,False,112,137
group2_26.png,group2_26,2,group3_15.png,group3_15,3,False,112,69
group2_26.png,group2_26,2,group3_29.png,group3_29,3,False,112,83
group2_26.png,group2_26,2,group3_7.jpg,group3_7,3,False,112,66
group2_27.png,group2_27,2,group2_43.png,group2_43,2,True,112,95
group2_27.png,group2_27,2,group3_11.jpg,group3_11,3,False,112,66
group2_27.png,group2_27,2,group4_13.jpg,group4_13,4,False,112,169
group2_27.png,group2_27,2,group4_26.jpg,group4_26,4,False,112,118
group2_28.png,group2_28,2,group4_23.jpg,group4_23,4,False,112,70
group2_28.png,group2_28,2,group4_3.jpg,group4_3,4,False,112,68
group2_29.png,group2_29,2,group2_35.png,group2_35,2,True,112,73
group2_29.png,group2_29,2,group4_1.jpg,group4_1,4,False,112,184
group2_29.png,group2_29,2,group4_25.jpg,group4_25,4,False,112,99
group2_3.png,group2_3,2,group3_12.png,group3_12,3,False,112,111
group2_30.png,group2_30,2,group4_12.jpg,group4_12,4,False,112,103
group2_31.png,group2_31,2,group2_32.png,group2_32,2,True,112,38
group2_31.png,group2_31,2,group2_33.png,group2_33,2,True,112,16
group2_31.png,group2_31,2,group3_17.png,group3_17,3,False,112,57
group2_32.png,group2_32,2,group3_14.png,group3_14,3,False,112,107
group2_32.png,group2_32,2,group3_18.png,group3_18,3,False,112,123
group2_32.png,group2_32,2,group4_20.jpg,group4_20,4,False,112,143
group2_32.png,group2_32,2,group4_22.jpg,group4_22,4,False,112,134
group2_33.png,group2_33,2,group3_25.png,group3_25,3,False,112,56
group2_33.png,group2_33,2,group3_9.jpg,group3_9,3,False,112,92
group2_34.png,group2_34,2,group2_7.png,group2_7,2,True,112,47
group2_34.png,group2_34,2,group3_17.png,group3_17,3,False,112,76
group2_34.png,group2_34,2,group3_19.png,group3_19,3,False,112,86
group2_34.png,group2_34,2,group4_7.jpg,group4_7,4,False,112,119
group2_35.png,group2_35,2,group2_40.png,group2_40,2,True,112,53
group2_35.png,group2_35,2,group2_5.png,group2_5,2,True,112,63
group2_37.png,group2_37,2,group2_45.png,group2_45,2,True,112,48
group2_37.png,group2_37,2,group3_5.jpg,group3_5,3,False,112,95
group2_38.png,group2_38,2,group3_2.jpg,group3_2,3,False,112,105
group2_38.png,group2_38,2,group3_29.png,group3_29,3,False,112,101
group2_38.png,group2_38,2,group4_26.jpg,group4_26,4,False,112,110
group2_39.png,group2_39,2,group4_16.jpg,group4_16,4,False,112,151
group2_39.png,group2_39,2,group4_21.jpg,group4_21,4,False,112,126
group2_4.png,group2_4,2,group3_17.png,group3_17,3,False,112,34
group2_4.png,group2_4,2,group3_18.png,group3_18,3,False,112,86
group2_4.png,group2_4,2,group3_7.jpg,group3_7,3,False,112,66
group2_4.png,group2_4,2,group3_8.jpg,group3_8,3,False,112,52
group2_4.png,group2_4,2,group4_23.jpg,group4_23,4,False,112,69
group2_4.png,group2_4,2,group4_7.jpg,group4_7,4,False,112,129
group2_40.png,group2_40,2,group3_26.png,group3_26,3,False,112,96
group2_41.png,group2_41,2,group3_25.png,group3_25,3,False,112,93
group2_41.png,group2_41,2,group4_7.jpg,group4_7,4,False,112,119
group2_42.png,group2_42,2,group2_7.png,group2_7,2,True,112,69
group2_42.png,group2_42,2,group3_18.png,group3_18,3,False,112,118
group2_42.png,group2_42,2,group3_7.jpg,group3_7,3,False,112,116
group2_42.png,group2_42,2,group4_28.jpg,group4_28,4,False,112,148
group2_42.png,group2_42,2,group4_29.jpg,group4_29,4,False,112,148
group2_42.png,group2_42,2,group4_7.jpg,group4_7,4,False,112,101
group2_43.png,group2_43,2,group3_20.png,group3_20,3,False,112,139
group2_43.png,group2_43,2,group3_23.png,group3_23,3,False,112,110
group2_43.png,group2_43,2,group3_29.png,group3_29,3,False,112,140
group2_44.png,group2_44,2,group2_5.png,group2_5,2,True,112,93
group2_44.png,group2_44,2,group3_21.png,group3_21,3,False,112,89
group2_44.png,group2_44,2,group3_29 2.png,group3_29 2,3,False,112,123
group2_44.png,group2_44,2,group4_23.jpg,group4_23,4,False,112,127
group2_44.png,group2_44,2,group4_26.jpg,group4_26,4,False,112,150
group2_45.png,group2_45,2,group3_1.jpg,group3_1,3,False,112,124
group2_5.png,group2_5,2,group3_14.png,group3_14,3,False,112,75
group2_5.png,group2_5,2,group3_26.png,group3_26,3,False,112,102
group2_5.png,group2_5,2,group4_19.jpg,group4_19,4,False,112,123
group2_6.png,group2_6,2,group3_22.png,group3_22,3,False,112,88
group2_6.png,group2_6,2,group3_5.jpg,group3_5,3,False,112,68
group2_7.png,group2_7,2,group2_8.png,group2_8,2,True,112,71
group2_7.png,group2_7,2,group3_16.png,group3_16,3,False,112,83
group2_8.png,group2_8,2,group3_11.jpg,group3_11,3,False,112,78
group2_8.png,group2_8,2,group3_12.png,group3_12,3,False,112,112
group2_8.png,group2_8,2,group4_29.jpg,group4_29,4,False,112,110
group2_9.png,group2_9,2,group4_24.jpg,group4_24,4,False,112,72
group3_1.jpg,group3_1,3,group3_23.png,group3_23,3,True,112,127
group3_1.jpg,group3_1,3,group4_5.jpg,group4_5,4,False,112,125
group3_12.png,group3_12,3,group3_26.png,group3_26,3,True,112,95
group3_12.png,group3_12,3,group4_22.jpg,group4_22,4,False,112,87
group3_13.png,group3_13,3,group4_1.jpg,group4_1,4,False,112,122
group3_14.png,group3_14,3,group3_15.png,group3_15,3,True,112,97
group3_14.png,group3_14,3,group3_23.png,group3_23,3,True,112,103
group3_14.png,group3_14,3,group4_22.jpg,group4_22,4,False,112,81
group3_15.png,group3_15,3,group3_3.jpg,group3_3,3,True,112,112
group3_15.png,group3_15,3,group4_21.jpg,group4_21,4,False,112,133
group3_15.png,group3_15,3,group4_24.jpg,group4_24,4,False,112,115
group3_16.png,group3_16,3,group3_21.png,group3_21,3,True,112,121
group3_16.png,group3_16,3,group4_26.jpg,group4_26,4,False,112,144
group3_18.png,group3_18,3,group3_26.png,group3_26,3,True,112,79
group3_18.png,group3_18,3,group3_29 2.png,group3_29 2,3,True,112,87
group3_18.png,group3_18,3,group3_5.jpg,group3_5,3,True,112,75
group3_18.png,group3_18,3,group4_18.jpg,group4_18,4,False,112,142
group3_19.png,group3_19,3,group3_7.jpg,group3_7,3,True,112,86
group3_2.jpg,group3_2,3,group3_20.png,group3_20,3,True,112,85
group3_2.jpg,group3_2,3,group3_29 2.png,group3_29 2,3,True,112,104
group3_2.jpg,group3_2,3,group4_29.jpg,group4_29,4,False,112,67
group3_20.png,group3_20,3,group3_5.jpg,group3_5,3,True,112,131
group3_21.png,group3_21,3,group3_29.png,group3_29,3,True,112,76
group3_21.png,group3_21,3,group4_28.jpg,group4_28,4,False,112,99
group3_22.png,group3_22,3,group3_6.jpg,group3_6,3,True,112,97
group3_22.png,group3_22,3,group4_15.jpg,group4_15,4,False,112,159
group3_23.png,group3_23,3,group4_4.jpg,group4_4,4,False,112,169
group3_23.png,group3_23,3,group4_5.jpg,group4_5,4,False,112,138
group3_24.png,group3_24,3,group3_28.png,group3_28,3,True,112,177
group3_24.png,group3_24,3,group3_29 2.png,group3_29 2,3,True,112,91
group3_24.png,group3_24,3,group4_20.jpg,group4_20,4,False,112,116
group3_25.png,group3_25,3,group3_29 2.png,group3_29 2,3,True,112,108
group3_25.png,group3_25,3,group3_29.png,group3_29,3,True,112,112
group3_26.png,group3_26,3,group4_25.jpg,group4_25,4,False,112,89
group3_27.png,group3_27,3,group3_30.png,group3_30,3,True,112,138
group3_27.png,group3_27,3,group4_1.jpg,group4_1,4,False,112,68
group3_29.png,group3_29,3,group3_7.jpg,group3_7,3,True,112,97
group3_3.jpg,group3_3,3,group4_17.jpg,group4_17,4,False,112,117
group3_3.jpg,group3_3,3,group4_27.jpg,group4_27,4,False,112,82
group3_7.jpg,group3_7,3,group4_11.jpg,group4_11,4,False,112,141
group3_9.jpg,group3_9,3,group4_7.jpg,group4_7,4,False,112,136
group4_1.jpg,group4_1,4,group4_6.jpg,group4_6,4,True,112,94
group4_11.jpg,group4_11,4,group4_15.jpg,group4_15,4,True,112,121
group4_12.jpg,group4_12,4,group4_20.jpg,group4_20,4,True,112,137
group4_13.jpg,group4_13,4,group4_26.jpg,group4_26,4,True,112,71
group4_20.jpg,group4_20,4,group4_23.jpg,group4_23,4,True,112,121
group4_20.jpg,group4_20,4,group4_8.jpg,group4_8,4,True,112,43
group4_24.jpg,group4_24,4,group4_28.jpg,group4_28,4,True,112,96
group4_25.jpg,group4_25,4,group4_3.jpg,group4_3,4,True,112,99
group4_27.jpg,group4_27,4,group4_4.jpg,group4_4,4,True,112,91
group4_29.jpg,group4_29,4,group4_7.jpg,group4_7,4,True,112,121
group4_6.jpg,group4_6,4,group4_8.jpg,group4_8,4,True,112,96
group1_1.jpeg,group1_1,1,group2_18.png,group2_18,2,False,114,33
group1_1.jpeg,group1_1,1,group2_27.png,group2_27,2,False,114,45
group1_1.jpeg,group1_1,1,group2_44.png,group2_44,2,False,114,69
group1_1.jpeg,group1_1,1,group2_5.png,group2_5,2,False,114,64
group1_1.jpeg,group1_1,1,group4_24.jpg,group4_24,4,False,114,59
group1_1.jpeg,group1_1,1,group4_3.jpg,group4_3,4,False,114,84
group1_10.png,group1_10,1,group1_26.jpg,group1_26,1,True,114,98
group1_10.png,group1_10,1,group1_3.png,group1_3,1,True,114,56
group1_10.png,group1_10,1,group2_11.png,group2_11,2,False,114,49
group1_10.png,group1_10,1,group2_18.png,group2_18,2,False,114,47
group1_10.png,group1_10,1,group2_2.png,group2_2,2,False,114,81
group1_10.png,group1_10,1,group2_27.png,group2_27,2,False,114,51
group1_10.png,group1_10,1,group2_36.png,group2_36,2,False,114,49
group1_10.png,group1_10,1,group3_15.png,group3_15,3,False,114,122
group1_10.png,group1_10,1,group3_7.jpg,group3_7,3,False,114,101
group1_10.png,group1_10,1,group4_21.jpg,group4_21,4,False,114,115
group1_10.png,group1_10,1,group4_24.jpg,group4_24,4,False,114,65
group1_10.png,group1_10,1,group4_25.jpg,group4_25,4,False,114,105
group1_10.png,group1_10,1,group4_4.jpg,group4_4,4,False,114,139
group1_10.png,group1_10,1,group4_9.jpg,group4_9,4,False,114,160
group1_11.png,group1_11,1,group2_15.png,group2_15,2,False,114,62
group1_11.png,group1_11,1,group2_41.png,group2_41,2,False,114,68
group1_11.png,group1_11,1,group3_24.png,group3_24,3,False,114,48
group1_11.png,group1_11,1,group3_8.jpg,group3_8,3,False,114,36
group1_11.png,group1_11,1,group4_12.jpg,group4_12,4,False,114,123
group1_11.png,group1_11,1,group4_14.jpg,group4_14,4,False,114,151
group1_12.png,group1_12,1,group1_16.png,group1_16,1,True,114,72
group1_12.png,group1_12,1,group1_19.jpg,group1_19,1,True,114,59
group1_12.png,group1_12,1,group1_20.jpg,group1_20,1,True,114,64
group1_12.png,group1_12,1,group2_20.png,group2_20,2,False,114,36
group1_12.png,group1_12,1,group2_43.png,group2_43,2,False,114,85
group1_12.png,group1_12,1,group3_29.png,group3_29,3,False,114,119
group1_12.png,group1_12,1,group4_22.jpg,group4_22,4,False,114,117
group1_13.png,group1_13,1,group1_23.jpg,group1_23,1,True,114,72
group1_13.png,group1_13,1,group2_29.png,group2_29,2,False,114,45
group1_13.png,group1_13,1,group2_7.png,group2_7,2,False,114,57
group1_13.png,group1_13,1,group3_21.png,group3_21,3,False,114,59
group1_13.png,group1_13,1,group3_22.png,group3_22,3,False,114,99
group1_13.png,group1_13,1,group3_23.png,group3_23,3,False,114,101
group1_13.png,group1_13,1,group3_30.png,group3_30,3,False,114,143
group1_14.png,group1_14,1,group1_16.png,group1_16,1,True,114,58
group1_14.png,group1_14,1,group1_20.jpg,group1_20,1,True,114,28
group1_14.png,group1_14,1,group1_23.jpg,group1_23,1,True,114,74
group1_14.png,group1_14,1,group1_6.png,group1_6,1,True,114,45
group1_14.png,group1_14,1,group2_43.png,group2_43,2,False,114,89
group1_14.png,group1_14,1,group2_45.png,group2_45,2,False,114,50
group1_14.png,group1_14,1,group3_15.png,group3_15,3,False,114,95
group1_14.png,group1_14,1,group3_7.jpg,group3_7,3,False,114,78
group1_14.png,group1_14,1,group4_4.jpg,group4_4,4,False,114,110
group1_15.png,group1_15,1,group1_2.png,group1_2,1,True,114,29
group1_15.png,group1_15,1,group1_24.jpg,group1_24,1,True,114,67
group1_15.png,group1_15,1,group2_21.png,group2_21,2,False,114,43
group1_15.png,group1_15,1,group2_25.png,group2_25,2,False,114,55
group1_15.png,group1_15,1,group2_32.png,group2_32,2,False,114,36
group1_15.png,group1_15,1,group2_35.png,group2_35,2,False,114,65
group1_15.png,group1_15,1,group2_39.png,group2_39,2,False,114,59
group1_15.png,group1_15,1,group3_19.png,group3_19,3,False,114,85
group1_15.png,group1_15,1,group3_2.jpg,group3_2,3,False,114,98
group1_15.png,group1_15,1,group3_7.jpg,group3_7,3,False,114,91
group1_15.png,group1_15,1,group4_24.jpg,group4_24,4,False,114,65
group1_15.png,group1_15,1,group4_4.jpg,group4_4,4,False,114,119
group1_15.png,group1_15,1,group4_7.jpg,group4_7,4,False,114,120
group1_16.png,group1_16,1,group1_9.png,group1_9,1,True,114,81
group1_16.png,group1_16,1,group2_10.png,group2_10,2,False,114,63
group1_16.png,group1_16,1,group2_25.png,group2_25,2,False,114,42
group1_16.png,group1_16,1,group3_14.png,group3_14,3,False,114,74
group1_16.png,group1_16,1,group3_25.png,group3_25,3,False,114,69
group1_17.png,group1_17,1,group2_15.png,group2_15,2,False,114,61
group1_17.png,group1_17,1,group2_34.png,group2_34,2,False,114,59
group1_17.png,group1_17,1,group2_42.png,group2_42,2,False,114,97
group1_17.png,group1_17,1,group2_43.png,group2_43,2,False,114,104
group1_18.png,group1_18,1,group3_22.png,group3_22,3,False,114,108
group1_18.png,group1_18,1,group4_20.jpg,group4_20,4,False,114,153
group1_19.jpg,group1_19,1,group2_38.png,group2_38,2,False,114,41
group1_19.jpg,group1_19,1,group3_17.png,group3_17,3,False,114,67
group1_19.jpg,group1_19,1,group3_25.png,group3_25,3,False,114,74
group1_19.jpg,group1_19,1,group4_11.jpg,group4_11,4,False,114,128
group1_19.jpg,group1_19,1,group4_21.jpg,group4_21,4,False,114,133
group1_2.png,group1_2,1,group1_5.png,group1_5,1,True,114,62
group1_2.png,group1_2,1,group1_9.png,group1_9,1,True,114,35
group1_2.png,group1_2,1,group2_3.png,group2_3,2,False,114,67
group1_2.png,group1_2,1,group2_32.png,group2_32,2,False,114,45
group1_2.png,group1_2,1,group2_9.png,group2_9,2,False,114,38
group1_2.png,group1_2,1,group3_29 2.png,group3_29 2,3,False,114,115
group1_20.jpg,group1_20,1,group2_23.png,group2_23,2,False,114,83
group1_20.jpg,group1_20,1,group2_29.png,group2_29,2,False,114,49
group1_20.jpg,group1_20,1,group2_43.png,group2_43,2,False,114,91
group1_20.jpg,group1_20,1,group3_25.png,group3_25,3,False,114,71
group1_20.jpg,group1_20,1,group4_11.jpg,group4_11,4,False,114,129
group1_20.jpg,group1_20,1,group4_30.jpg,group4_30,4,False,114,83
group1_21.jpg,group1_21,1,group2_31.png,group2_31,2,False,114,43
group1_21.jpg,group1_21,1,group2_43.png,group2_43,2,False,114,97
group1_21.jpg,group1_21,1,group3_10.jpg,group3_10,3,False,114,74
group1_21.jpg,group1_21,1,group3_2.jpg,group3_2,3,False,114,109
group1_21.jpg,group1_21,1,group4_24.jpg,group4_24,4,False,114,80
group1_21.jpg,group1_21,1,group4_25.jpg,group4_25,4,False,114,96
group1_21.jpg,group1_21,1,group4_6.jpg,group4_6,4,False,114,153
group1_22.jpg,group1_22,1,group2_18.png,group2_18,2,False,114,80
group1_22.jpg,group1_22,1,group3_2.jpg,group3_2,3,False,114,109
group1_22.jpg,group1_22,1,group3_21.png,group3_21,3,False,114,85
group1_22.jpg,group1_22,1,group4_4.jpg,group4_4,4,False,114,66
group1_23.jpg,group1_23,1,group2_14.png,group2_14,2,False,114,71
group1_23.jpg,group1_23,1,group2_20.png,group2_20,2,False,114,92
group1_23.jpg,group1_23,1,group2_7.png,group2_7,2,False,114,93
group1_23.jpg,group1_23,1,group3_12.png,group3_12,3,False,114,78
group1_23.jpg,group1_23,1,group3_13.png,group3_13,3,False,114,107
group1_23.jpg,group1_23,1,group3_15.png,group3_15,3,False,114,83
group1_23.jpg,group1_23,1,group4_28.jpg,group4_28,4,False,114,82
group1_23.jpg,group1_23,1,group4_30.jpg,group4_30,4,False,114,77
group1_23.jpg,group1_23,1,group4_4.jpg,group4_4,4,False,114,86
group1_23.jpg,group1_23,1,group4_8.jpg,group4_8,4,False,114,119
group1_24.jpg,group1_24,1,group2_13.png,group2_13,2,False,114,36
group1_24.jpg,group1_24,1,group2_24.png,group2_24,2,False,114,38
group1_24.jpg,group1_24,1,group2_33.png,group2_33,2,False,114,29
group1_24.jpg,group1_24,1,group2_5.png,group2_5,2,False,114,37
group1_24.jpg,group1_24,1,group2_6.png,group2_6,2,False,114,83
group1_24.jpg,group1_24,1,group3_15.png,group3_15,3,False,114,79
group1_24.jpg,group1_24,1,group4_23.jpg,group4_23,4,False,114,67
group1_25.jpg,group1_25,1,group1_3.png,group1_3,1,True,114,55
group1_25.jpg,group1_25,1,group3_14.png,group3_14,3,False,114,98
group1_25.jpg,group1_25,1,group3_25.png,group3_25,3,False,114,65
group1_25.jpg,group1_25,1,group4_26.jpg,group4_26,4,False,114,100
group1_26.jpg,group1_26,1,group2_20.png,group2_20,2,False,114,93
group1_26.jpg,group1_26,1,group2_22.png,group2_22,2,False,114,57
group1_26.jpg,group1_26,1,group2_25.png,group2_25,2,False,114,57
group1_26.jpg,group1_26,1,group3_3.jpg,group3_3,3,False,114,120
group1_26.jpg,group1_26,1,group4_14.jpg,group4_14,4,False,114,132
group1_3.png,group1_3,1,group1_4.png,group1_4,1,True,114,70
group1_3.png,group1_3,1,group2_13.png,group2_13,2,False,114,47
group1_3.png,group1_3,1,group2_37.png,group2_37,2,False,114,47
group1_3.png,group1_3,1,group3_25.png,group3_25,3,False,114,82
group1_3.png,group1_3,1,group4_16.jpg,group4_16,4,False,114,148
group1_4.png,group1_4,1,group4_10.jpg,group4_10,4,False,114,111
group1_4.png,group1_4,1,group4_13.jpg,group4_13,4,False,114,116
group1_4.png,group1_4,1,group4_26.jpg,group4_26,4,False,114,81
group1_4.png,group1_4,1,group4_5.jpg,group4_5,4,False,114,156
group1_5.png,group1_5,1,group2_23.png,group2_23,2,False,114,87
group1_5.png,group1_5,1,group2_37.png,group2_37,2,False,114,60
group1_5.png,group1_5,1,group3_2.jpg,group3_2,3,False,114,109
